purchase_id,customer_id,product_id,purchase_date,quantity,total_amount,first_name,last_name,gender,date_of_birth,email,phone_number,signup_date,address,city,state,zip_code,product_name,category,price_per_unit,brand,product_description
7476,738,146,2017-03-05 05:23:48,1,4.479310057461497,Jessica,Smith,Male,1974-07-02 01:39:12,michael.brown738@mail.com,432-401-6182,2016-05-29 14:42:13,9842 Main St,Houston,IL,96233,Rice,Fruits,20.37,BrandB,Description for Bread
7477,739,293,2022-04-27 02:33:23,5,91.06724552804836,Emily,Rodriguez,Male,1992-01-21 03:26:44,william.smith739@mail.com,225-866-2260,2015-07-17 03:01:42,7558 Main St,San Antonio,TX,81346,Butter,Fruits,6.75,BrandB,Description for Bread
7478,739,235,2019-05-02 05:32:02,1,49.21067826886004,Emily,Rodriguez,Male,1992-01-21 03:26:44,william.smith739@mail.com,225-866-2260,2015-07-17 03:01:42,7558 Main St,San Antonio,TX,81346,Pasta,Meats,22.77,BrandB,Description for Butter
7479,739,165,2018-08-24 10:21:10,2,79.19764096276435,Emily,Rodriguez,Male,1992-01-21 03:26:44,william.smith739@mail.com,225-866-2260,2015-07-17 03:01:42,7558 Main St,San Antonio,TX,81346,Eggs,Fruits,28.37,BrandD,Description for Milk
7480,739,454,2016-03-11 10:08:36,5,150.7771450262021,Emily,Rodriguez,Male,1992-01-21 03:26:44,william.smith739@mail.com,225-866-2260,2015-07-17 03:01:42,7558 Main St,San Antonio,TX,81346,Butter,Fruits,6.63,BrandD,Description for Cheese
7481,740,274,2022-04-02 03:44:23,2,64.04798707617613,Jessica,Rodriguez,Male,1998-08-17 00:55:12,john.martinez740@mail.com,469-198-3840,2020-12-14 22:55:34,651 Elm St,Phoenix,CA,94550,Butter,Meats,29.39,BrandD,Description for Cheese
7482,740,363,2022-01-25 11:23:42,2,53.75755660140113,Jessica,Rodriguez,Male,1998-08-17 00:55:12,john.martinez740@mail.com,469-198-3840,2020-12-14 22:55:34,651 Elm St,Phoenix,CA,94550,Chicken,Dairy,13.31,BrandD,Description for Bread
7483,740,21,2021-12-04 13:38:14,3,31.78604692002338,Jessica,Rodriguez,Male,1998-08-17 00:55:12,john.martinez740@mail.com,469-198-3840,2020-12-14 22:55:34,651 Elm St,Phoenix,CA,94550,Cheese,Grains,26.72,BrandB,Description for Milk
7484,740,344,2022-07-21 16:56:34,4,29.37279215222278,Jessica,Rodriguez,Male,1998-08-17 00:55:12,john.martinez740@mail.com,469-198-3840,2020-12-14 22:55:34,651 Elm St,Phoenix,CA,94550,Banana,Fruits,24.16,BrandA,Description for Eggs
7485,740,114,2022-08-09 18:18:11,3,145.70126378123894,Jessica,Rodriguez,Male,1998-08-17 00:55:12,john.martinez740@mail.com,469-198-3840,2020-12-14 22:55:34,651 Elm St,Phoenix,CA,94550,Rice,Fruits,20.65,BrandB,Description for Cheese
7486,740,91,2020-12-26 20:26:14,3,129.73258314173106,Jessica,Rodriguez,Male,1998-08-17 00:55:12,john.martinez740@mail.com,469-198-3840,2020-12-14 22:55:34,651 Elm St,Phoenix,CA,94550,Cheese,Meats,25.09,BrandA,Description for Chicken
7487,740,177,2021-01-18 05:54:37,1,15.83533899654606,Jessica,Rodriguez,Male,1998-08-17 00:55:12,john.martinez740@mail.com,469-198-3840,2020-12-14 22:55:34,651 Elm St,Phoenix,CA,94550,Apple,Meats,25.08,BrandE,Description for Cheese
7488,740,278,2021-03-06 03:16:25,4,133.87063481186226,Jessica,Rodriguez,Male,1998-08-17 00:55:12,john.martinez740@mail.com,469-198-3840,2020-12-14 22:55:34,651 Elm St,Phoenix,CA,94550,Milk,Fruits,0.61,BrandD,Description for Rice
7489,740,325,2023-02-19 23:35:09,1,43.44424298404349,Jessica,Rodriguez,Male,1998-08-17 00:55:12,john.martinez740@mail.com,469-198-3840,2020-12-14 22:55:34,651 Elm St,Phoenix,CA,94550,Banana,Fruits,25.72,BrandC,Description for Apple
7490,741,381,2020-07-13 17:38:39,4,172.74863169835203,Emily,Johnson,Female,1975-11-02 06:32:15,linda.brown741@mail.com,964-311-1105,2015-01-22 15:11:15,4872 Oak St,Chicago,AZ,12851,Pasta,Meats,29.39,BrandD,Description for Rice
7491,741,232,2018-08-18 07:17:53,4,18.31953013044767,Emily,Johnson,Female,1975-11-02 06:32:15,linda.brown741@mail.com,964-311-1105,2015-01-22 15:11:15,4872 Oak St,Chicago,AZ,12851,Cheese,Fruits,12.9,BrandB,Description for Pasta
7492,741,124,2018-03-16 07:34:13,3,37.29507965664688,Emily,Johnson,Female,1975-11-02 06:32:15,linda.brown741@mail.com,964-311-1105,2015-01-22 15:11:15,4872 Oak St,Chicago,AZ,12851,Apple,Fruits,0.93,BrandA,Description for Butter
7493,741,238,2016-12-19 11:49:20,3,74.6209507144916,Emily,Johnson,Female,1975-11-02 06:32:15,linda.brown741@mail.com,964-311-1105,2015-01-22 15:11:15,4872 Oak St,Chicago,AZ,12851,Eggs,Grains,19.09,BrandC,Description for Eggs
7494,741,331,2021-09-30 01:26:40,4,165.56341436908713,Emily,Johnson,Female,1975-11-02 06:32:15,linda.brown741@mail.com,964-311-1105,2015-01-22 15:11:15,4872 Oak St,Chicago,AZ,12851,Apple,Meats,23.7,BrandB,Description for Milk
7495,741,151,2017-04-24 22:23:55,1,41.41593699765202,Emily,Johnson,Female,1975-11-02 06:32:15,linda.brown741@mail.com,964-311-1105,2015-01-22 15:11:15,4872 Oak St,Chicago,AZ,12851,Cheese,Fruits,27.4,BrandB,Description for Rice
7496,741,236,2019-09-15 22:30:59,5,191.17376734340087,Emily,Johnson,Female,1975-11-02 06:32:15,linda.brown741@mail.com,964-311-1105,2015-01-22 15:11:15,4872 Oak St,Chicago,AZ,12851,Banana,Meats,8.76,BrandA,Description for Banana
7497,742,297,2023-08-03 02:29:57,3,125.5593215835678,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Rice,Grains,26.08,BrandB,Description for Chicken
7498,742,435,2021-04-29 05:27:07,2,37.79653805480405,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Butter,Meats,10.01,BrandB,Description for Rice
7499,742,369,2020-07-17 23:23:11,1,15.328679471721784,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Eggs,Meats,25.73,BrandB,Description for Pasta
7500,742,9,2021-06-16 23:13:20,3,133.14452238082947,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Bread,Dairy,14.25,BrandB,Description for Butter
7501,742,202,2021-02-28 02:02:41,2,12.142800911598336,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Butter,Meats,20.4,BrandA,Description for Rice
7502,742,234,2019-06-18 19:26:51,4,39.60172059153018,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Bread,Dairy,21.57,BrandC,Description for Chicken
7503,742,70,2023-09-17 06:10:39,2,69.0592439422827,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Chicken,Fruits,4.22,BrandE,Description for Cheese
7504,742,311,2021-08-13 22:50:48,4,142.58372409941276,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Eggs,Fruits,23.69,BrandD,Description for Cheese
7505,742,164,2019-02-11 22:36:59,3,120.1371855873787,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Pasta,Grains,24.69,BrandD,Description for Milk
7506,742,165,2020-05-04 14:58:17,4,130.10659592860893,Jessica,Williams,Female,1981-05-15 11:49:58,william.garcia742@mail.com,890-632-8689,2019-01-08 14:46:50,7233 Elm St,San Antonio,TX,75492,Eggs,Fruits,28.37,BrandD,Description for Milk
7507,743,226,2022-01-08 10:35:36,5,27.17552253712578,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Chicken,Fruits,28.4,BrandA,Description for Pasta
7508,743,88,2017-04-21 04:51:04,5,64.8570263132466,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Pasta,Grains,19.39,BrandB,Description for Rice
7509,743,325,2021-11-16 14:10:40,1,17.68227403241977,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Banana,Fruits,25.72,BrandC,Description for Apple
7510,743,279,2021-04-19 19:31:01,5,209.39144106416552,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Eggs,Meats,19.24,BrandB,Description for Cheese
7511,743,438,2019-03-23 02:07:02,4,9.29207886728592,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Chicken,Fruits,3.94,BrandE,Description for Eggs
7512,743,447,2016-09-28 01:06:23,1,5.518981991287232,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Chicken,Grains,17.06,BrandA,Description for Chicken
7513,743,426,2015-03-28 10:58:32,5,193.04766883722763,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Pasta,Dairy,15.13,BrandE,Description for Rice
7514,743,6,2019-10-18 18:05:04,5,137.00083742748294,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Chicken,Dairy,2.7,BrandA,Description for Apple
7515,743,332,2019-04-08 01:12:23,5,68.19739919828946,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Eggs,Fruits,20.42,BrandE,Description for Apple
7516,743,314,2020-02-25 16:21:17,4,153.13572531665724,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Apple,Dairy,29.08,BrandD,Description for Apple
7517,743,354,2017-02-11 09:54:05,5,60.15213055769483,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Rice,Grains,12.61,BrandC,Description for Pasta
7518,743,413,2019-10-27 18:48:31,4,86.60152168537986,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Apple,Fruits,11.43,BrandE,Description for Milk
7519,743,194,2015-05-17 01:20:23,5,156.96993290377176,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Cheese,Grains,1.38,BrandA,Description for Rice
7520,743,240,2018-06-13 09:06:35,4,173.94215170493678,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Pasta,Dairy,18.41,BrandE,Description for Bread
7521,743,129,2019-06-07 18:35:02,1,2.3442505445603343,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Bread,Dairy,9.59,BrandE,Description for Milk
7522,743,118,2023-10-31 00:53:51,4,185.50018341257743,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Pasta,Fruits,27.83,BrandD,Description for Apple
7523,743,98,2019-07-31 00:57:11,5,61.54992810571214,William,Jones,Female,1998-12-26 05:44:03,michael.brown743@mail.com,889-288-9895,2015-03-14 01:45:46,6224 Maple St,New York,NY,47131,Bread,Grains,10.08,BrandB,Description for Pasta
7524,744,78,2021-03-26 17:41:53,1,34.4052504397925,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Banana,Grains,3.2,BrandE,Description for Rice
7525,744,349,2021-02-28 17:44:54,3,135.4700127956019,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Bread,Dairy,5.87,BrandD,Description for Butter
7526,744,203,2020-11-24 10:09:23,2,5.824475595564399,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Pasta,Meats,22.96,BrandB,Description for Pasta
7527,744,145,2022-07-05 20:41:43,1,35.69216597080197,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Pasta,Meats,25.36,BrandB,Description for Apple
7528,744,417,2022-12-18 06:20:08,2,66.23168608026664,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Apple,Dairy,27.7,BrandB,Description for Bread
7529,744,32,2020-06-08 09:25:09,5,79.67184017288096,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Bread,Grains,14.62,BrandD,Description for Cheese
7530,744,421,2022-10-14 02:12:39,4,166.39602587339252,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Apple,Meats,19.01,BrandB,Description for Pasta
7531,744,144,2022-10-12 02:06:11,5,208.71935007072395,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Rice,Meats,13.12,BrandD,Description for Pasta
7532,744,27,2022-01-31 13:34:51,4,130.2027374740972,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Bread,Grains,28.58,BrandB,Description for Eggs
7533,744,201,2022-11-22 08:22:35,4,23.522186116286868,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Cheese,Grains,6.09,BrandC,Description for Banana
7534,744,147,2021-07-23 04:13:08,1,6.286774124210185,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Butter,Dairy,27.56,BrandE,Description for Milk
7535,744,167,2023-03-07 18:28:39,4,122.61693976598508,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Apple,Fruits,0.53,BrandC,Description for Chicken
7536,744,373,2022-04-08 08:07:23,3,137.2010380100186,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Milk,Grains,27.56,BrandA,Description for Eggs
7537,744,379,2022-03-30 19:04:27,2,82.15893851959035,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Bread,Grains,28.02,BrandB,Description for Butter
7538,744,6,2022-07-07 18:43:50,5,215.56873162087012,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Chicken,Dairy,2.7,BrandA,Description for Apple
7539,744,411,2021-06-05 10:13:36,5,27.39086201309035,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Bread,Grains,22.08,BrandB,Description for Chicken
7540,744,112,2022-03-25 14:11:54,4,123.6619062335483,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Apple,Fruits,27.04,BrandB,Description for Pasta
7541,744,108,2022-09-19 04:02:31,4,108.17152550540246,Alex,Jones,Female,1992-12-18 19:48:10,john.williams744@mail.com,743-627-1313,2020-05-18 14:38:18,8174 Elm St,Houston,IL,62528,Milk,Fruits,4.66,BrandB,Description for Pasta
7542,745,340,2019-06-27 15:54:18,1,41.45817286576487,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Butter,Meats,14.85,BrandE,Description for Banana
7543,745,304,2023-04-04 16:02:36,1,17.54582548685057,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Cheese,Meats,5.86,BrandB,Description for Apple
7544,745,448,2020-03-12 10:50:04,5,188.9490387788624,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Apple,Meats,28.28,BrandA,Description for Banana
7545,745,52,2019-04-30 23:42:35,3,23.460594158770142,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Chicken,Dairy,5.21,BrandD,Description for Bread
7546,745,244,2021-01-06 11:43:42,5,179.22662314825538,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Bread,Fruits,8.98,BrandA,Description for Milk
7547,745,429,2022-06-19 16:36:12,4,96.36832952062656,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Rice,Grains,5.19,BrandA,Description for Chicken
7548,745,135,2022-07-13 07:59:41,5,54.72120991457422,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Eggs,Dairy,14.65,BrandE,Description for Milk
7549,745,124,2021-08-07 18:04:03,1,32.224409151177284,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Apple,Fruits,0.93,BrandA,Description for Butter
7550,745,309,2023-09-30 05:56:53,5,196.1548530126591,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Chicken,Dairy,14.45,BrandB,Description for Apple
7551,745,382,2019-01-09 12:55:50,2,3.429525669746861,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Rice,Dairy,19.36,BrandA,Description for Bread
7552,745,396,2020-09-07 12:55:01,1,23.87788876316253,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Cheese,Fruits,27.21,BrandB,Description for Eggs
7553,745,449,2019-10-06 18:36:44,5,249.22749317377745,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Milk,Dairy,26.34,BrandA,Description for Cheese
7554,745,202,2021-04-17 15:06:23,4,198.51287496339972,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Butter,Meats,20.4,BrandA,Description for Rice
7555,745,330,2020-09-21 11:19:28,1,42.81134042177582,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Bread,Dairy,1.53,BrandB,Description for Butter
7556,745,442,2020-08-12 01:44:45,2,38.01791652794133,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Chicken,Meats,17.87,BrandB,Description for Pasta
7557,745,413,2020-11-08 05:25:37,4,8.120285138524858,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Apple,Fruits,11.43,BrandE,Description for Milk
7558,745,250,2023-02-07 02:28:06,2,26.30086196064389,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Chicken,Fruits,13.4,BrandE,Description for Banana
7559,745,219,2023-10-05 01:52:37,5,230.29480080940957,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Banana,Fruits,17.42,BrandA,Description for Banana
7560,745,17,2021-07-20 01:15:46,1,19.085200618898064,Alex,Smith,Male,1987-12-30 10:53:46,robert.garcia745@mail.com,519-935-8637,2018-11-27 23:51:21,6790 Elm St,Phoenix,CA,10737,Apple,Dairy,8.48,BrandE,Description for Eggs
7561,746,499,2021-06-10 10:42:26,1,48.93938395490059,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Chicken,Meats,22.42,BrandB,Description for Bread
7562,746,164,2021-05-25 23:10:35,1,12.143695593205528,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Pasta,Grains,24.69,BrandD,Description for Milk
7563,746,342,2021-10-07 14:20:43,2,59.983129290283976,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Milk,Grains,29.33,BrandC,Description for Pasta
7564,746,26,2023-02-04 13:04:34,5,176.66581512779086,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Bread,Meats,20.58,BrandE,Description for Banana
7565,746,478,2021-12-06 04:06:44,4,169.57248724483264,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Pasta,Dairy,12.8,BrandB,Description for Milk
7566,746,336,2022-06-03 02:17:11,3,41.92362167911631,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Chicken,Fruits,6.8,BrandE,Description for Chicken
7567,746,444,2021-11-19 17:29:14,2,94.6158925414495,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Butter,Fruits,6.89,BrandE,Description for Apple
7568,746,488,2023-05-20 04:21:18,1,43.86572110321674,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Rice,Meats,18.63,BrandB,Description for Banana
7569,746,302,2022-04-07 16:15:23,5,19.69148166742603,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Bread,Meats,22.62,BrandC,Description for Apple
7570,746,242,2021-03-01 19:43:28,5,13.680315187179136,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Eggs,Meats,12.86,BrandB,Description for Eggs
7571,746,323,2023-04-09 00:17:55,3,65.66590633196489,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Pasta,Dairy,0.96,BrandD,Description for Cheese
7572,746,420,2021-01-31 20:31:47,5,159.92934386818789,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Pasta,Grains,14.18,BrandC,Description for Milk
7573,746,193,2020-12-31 20:21:35,3,56.08387155325451,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Bread,Grains,29.67,BrandC,Description for Rice
7574,746,28,2021-01-22 16:31:04,1,37.301647377793735,Jane,Garcia,Male,1980-09-06 19:15:53,sarah.jones746@mail.com,382-496-6752,2020-12-20 08:31:13,1760 Maple St,New York,NY,13526,Bread,Meats,14.0,BrandE,Description for Apple
7575,747,212,2020-11-21 15:46:34,2,23.519453117289213,Linda,Garcia,Male,1978-08-05 16:33:34,robert.brown747@mail.com,964-318-3353,2019-11-17 11:23:57,1388 Oak St,New York,CA,39968,Apple,Fruits,5.25,BrandB,Description for Milk
7576,747,66,2022-12-29 01:41:32,4,78.99389144304477,Linda,Garcia,Male,1978-08-05 16:33:34,robert.brown747@mail.com,964-318-3353,2019-11-17 11:23:57,1388 Oak St,New York,CA,39968,Eggs,Grains,13.6,BrandC,Description for Bread
7577,747,169,2023-06-23 21:39:12,1,28.62550650143173,Linda,Garcia,Male,1978-08-05 16:33:34,robert.brown747@mail.com,964-318-3353,2019-11-17 11:23:57,1388 Oak St,New York,CA,39968,Chicken,Fruits,9.94,BrandA,Description for Bread
7578,747,333,2020-02-23 22:50:31,3,125.10222161260737,Linda,Garcia,Male,1978-08-05 16:33:34,robert.brown747@mail.com,964-318-3353,2019-11-17 11:23:57,1388 Oak St,New York,CA,39968,Eggs,Fruits,2.27,BrandE,Description for Eggs
7579,747,175,2023-07-01 11:10:56,3,112.42801400377324,Linda,Garcia,Male,1978-08-05 16:33:34,robert.brown747@mail.com,964-318-3353,2019-11-17 11:23:57,1388 Oak St,New York,CA,39968,Eggs,Fruits,20.21,BrandD,Description for Butter
7580,747,50,2019-12-26 04:06:44,4,167.82263045749502,Linda,Garcia,Male,1978-08-05 16:33:34,robert.brown747@mail.com,964-318-3353,2019-11-17 11:23:57,1388 Oak St,New York,CA,39968,Milk,Meats,29.15,BrandB,Description for Apple
7581,747,31,2022-12-10 19:39:01,2,54.2263995453344,Linda,Garcia,Male,1978-08-05 16:33:34,robert.brown747@mail.com,964-318-3353,2019-11-17 11:23:57,1388 Oak St,New York,CA,39968,Cheese,Meats,28.69,BrandB,Description for Eggs
